04,08,14,21,27,37
05,08,11,21,35,37
09,15,25,30,32,33
03,08,09,10,16,36
01,02,14,15,28,31
10,12,18,21,25,35
06,07,11,30,33,35
02,05,14,21,36,37
01,02,03,16,28,30
05,07,11,24,26,30
01,06,25,29,33,34
05,10,12,20,22,31
07,21,26,31,32,35
02,08,12,17,21,24
03,08,10,23,24,34
14,19,30,34,35,36
09,11,21,25,26,32
05,06,07,16,23,36
04,05,18,23,32,36
01,02,03,14,23,29
02,21,22,23,28,30
18,22,25,26,27,33
04,15,17,20,21,25
08,09,19,27,28,33
05,17,19,22,25,32
01,02,09,12,26,29
01,08,21,23,28,32
03,05,07,27,35,36
03,11,12,15,22,33
01,08,14,21,23,31
07,16,17,18,20,36
08,13,15,21,23,26
06,08,09,11,17,31
08,12,13,16,30,37
03,05,12,23,24,32
01,03,05,11,19,24
02,14,15,23,27,31
01,04,14,23,29,30
02,03,10,11,28,34
12,19,23,30,35,37
06,13,14,22,28,29
02,07,08,14,31,34
11,13,24,26,29,34
02,10,14,32,34,36
01,05,11,13,21,35
18,21,22,23,25,36
03,05,07,08,32,37
07,10,22,23,27,36
02,04,25,30,33,37
01,02,17,19,29,32
15,16,17,25,27,30
14,17,29,31,32,35
08,15,20,26,27,34
08,12,18,20,29,32
03,10,15,24,28,37
14,16,27,28,32,36
02,19,22,25,26,28
05,10,14,25,27,33
07,10,16,21,25,28
01,02,20,21,25,28
03,23,25,28,29,33
07,25,27,31,32,34
02,03,08,15,19,34
05,06,07,12,33,36
01,03,13,14,17,36
04,16,21,26,28,30
06,07,22,30,31,36
02,04,05,11,15,24
03,10,23,27,32,37
06,13,15,17,19,35
07,08,20,26,30,34
12,21,25,27,29,31
02,07,10,20,23,32
15,16,20,24,28,35
15,19,22,29,33,37
02,04,05,07,24,33
03,12,16,21,26,36
01,02,14,15,18,32
06,15,20,25,28,30
02,15,17,18,20,34
02,07,09,14,23,24
10,13,20,35,36,37
09,18,20,31,32,37
02,04,17,20,26,34
07,12,15,27,33,37
01,03,04,07,20,34
03,09,12,17,24,30
05,08,10,16,19,31
12,16,24,29,33,35
03,05,10,11,34,36
04,15,16,17,35,37
09,13,16,17,34,35
15,18,21,29,31,34
15,19,29,31,34,35
10,11,14,19,20,29
06,07,12,18,25,26
09,16,18,20,21,25
01,02,03,05,22,28
08,12,15,23,34,35
16,17,21,28,33,37
17,18,24,30,36,37
04,06,08,32,35,37
04,07,12,18,20,36
09,15,17,18,25,26
01,02,10,15,25,32
07,10,14,18,20,36
01,05,13,24,30,37
01,04,11,26,28,34
15,17,23,24,27,31
01,16,20,24,29,36
07,11,17,21,23,37
01,02,09,21,22,36
03,11,15,17,22,23
01,06,19,23,33,37
04,11,17,24,25,30
21,24,30,32,36,37
06,10,16,20,23,30
05,16,19,25,28,34
04,16,19,29,30,32
01,03,04,18,24,26
02,08,12,17,26,35
08,11,13,16,32,37
05,09,12,16,20,26
02,09,20,22,23,33
06,10,16,19,27,32
07,12,18,23,34,36
02,16,17,31,35,36
03,12,15,16,27,34
10,16,21,23,35,37
04,08,12,14,22,24
01,12,14,20,21,29
05,11,13,14,34,36
03,04,19,23,27,33
03,14,17,24,30,35
10,14,19,20,23,34
12,13,15,26,28,36
07,08,11,13,15,28
05,12,17,19,24,34
06,16,18,22,26,31
05,06,08,12,29,35
06,14,16,19,21,30
06,13,21,23,24,29
08,12,13,19,23,29
04,05,07,08,15,33
08,10,17,19,24,32
04,11,18,19,22,28
03,07,14,17,18,20
02,07,08,09,13,28
02,17,19,21,26,31
13,20,25,28,33,35
19,23,24,28,29,33
01,09,10,11,15,21
01,10,12,17,26,30
10,16,19,24,27,32
01,04,18,20,26,31
03,07,09,18,30,35
07,20,24,26,34,36
08,12,21,31,33,34
07,10,12,13,30,36
05,07,21,25,36,37
04,11,13,20,29,33
06,07,12,22,26,37
07,12,16,22,25,28
05,21,25,26,29,37
03,11,29,32,33,35
04,13,21,24,26,31
02,13,14,19,31,35
02,09,10,22,31,37
07,08,10,16,28,35
06,08,10,20,22,36
02,05,06,09,17,35
03,08,11,19,21,32
05,08,19,23,28,36
03,07,11,16,17,36
03,11,12,20,27,34
12,19,23,25,28,32
06,09,12,18,23,25
04,09,12,16,21,31
07,13,14,21,35,37
11,12,14,15,32,34
12,15,19,31,35,37
21,22,26,29,33,36
18,20,21,24,25,31
02,11,24,31,35,36
08,11,16,30,31,33
01,11,15,17,29,32
04,05,14,17,23,35
08,09,21,28,32,33
13,14,26,32,33,36
10,17,29,32,34,35
13,14,21,30,32,37
03,14,24,29,30,33
13,14,18,31,34,35
02,14,15,16,25,35
04,15,20,21,27,32
13,14,26,32,33,36
03,04,05,27,29,30
14,16,21,22,24,35
01,04,13,16,34,36
04,05,16,17,30,35
10,15,24,25,30,37
12,13,16,18,22,36
01,07,11,15,21,34
03,08,11,12,25,27
01,10,12,13,15,37
01,07,12,14,25,30
08,17,18,24,26,31
12,17,18,19,21,37
07,08,18,19,20,33
15,19,27,28,30,31
01,06,07,13,19,29
01,06,09,24,35,36
03,04,05,14,26,32
02,09,13,20,21,24
01,08,09,10,16,37
06,09,20,22,27,36
06,08,09,16,25,36
07,09,21,23,24,27
04,08,12,14,29,37
03,04,06,08,15,20
01,11,13,27,29,32
06,10,14,16,28,31
08,15,23,25,26,37
02,11,16,18,22,29
04,05,06,07,10,28
02,06,17,20,21,30
07,08,15,23,25,26
11,12,23,25,28,31
10,22,25,29,31,34
02,10,15,26,28,34
02,10,11,12,19,34
01,04,17,19,27,36
09,10,12,16,20,23
18,19,23,24,28,31
02,03,09,18,23,30
04,08,14,19,35,36
04,17,19,22,32,35
01,10,12,19,30,32
01,02,12,16,22,25
09,18,31,33,34,35
02,08,09,18,20,27
02,03,05,08,10,14
04,07,22,29,31,36
06,10,23,24,28,36
01,11,20,27,28,30
05,11,14,15,21,32
12,15,21,24,28,34
02,11,18,22,31,36
06,09,10,21,26,27
01,05,10,22,28,30
07,11,15,25,30,36
08,12,21,25,27,31
04,11,12,14,25,29
14,15,21,27,30,32
01,02,13,15,24,26
07,08,09,13,20,33
06,07,27,34,35,36
06,11,18,25,29,33
07,16,21,24,26,34
13,23,25,29,31,35
03,04,13,15,18,19
01,02,13,24,30,32
01,08,11,13,15,25
11,18,24,26,31,34
07,19,22,24,28,37
05,13,14,15,18,30
14,23,26,27,33,35
02,11,14,24,28,30
09,10,11,14,24,33
06,09,19,25,32,33
10,12,14,15,28,37
02,07,09,10,12,20
01,03,04,32,33,35
03,06,22,32,33,36
01,11,12,27,31,35
07,08,12,13,29,31
06,08,14,21,23,24
16,19,22,24,26,28
10,15,19,25,34,36
09,21,22,23,25,35
04,06,12,23,26,30
01,06,15,20,22,24
03,22,25,28,33,34
01,11,13,24,29,31
09,10,16,27,30,34
05,06,07,24,29,33
01,14,16,17,27,36
02,12,13,18,28,30
05,06,14,31,32,34
04,17,18,22,31,32
03,11,17,18,25,33
03,06,09,11,25,32
06,08,17,20,22,25
03,10,11,23,24,25
05,07,19,23,30,33
08,14,25,27,31,37
01,03,10,14,23,37
02,11,15,19,28,36
02,06,12,17,32,37
03,12,20,22,25,28
01,14,16,17,26,34
04,08,14,21,22,34
02,04,08,11,16,34
02,06,08,18,21,29
05,06,10,23,25,34
21,23,25,30,31,33
14,17,24,30,32,35
08,14,20,21,28,35
03,10,14,17,22,37
04,08,11,16,27,31
07,08,11,12,20,35
06,07,14,16,17,28
01,10,21,22,31,34
12,17,20,22,25,30
08,11,17,21,25,31
07,16,20,22,32,34
04,13,16,23,33,37
04,05,11,28,29,34
01,03,16,23,33,37
03,05,20,27,33,37
01,02,04,22,29,36
02,03,04,17,20,26
03,07,17,19,21,33
06,20,30,32,34,35
06,07,10,15,16,20
04,17,18,24,26,37
02,03,13,14,20,26
08,09,14,18,22,37
06,11,21,24,25,26
02,11,12,21,35,36
02,12,24,25,27,28
06,11,13,17,26,31
08,09,11,28,30,35
20,27,30,32,34,37
06,18,19,23,27,31
02,08,10,18,21,28
09,12,14,15,23,34
13,23,29,31,32,34
05,06,08,16,18,30
06,09,12,19,27,32
02,22,24,32,36,37
02,05,09,17,23,33
21,23,29,30,31,35
04,05,10,11,30,37
04,15,20,30,31,35
03,06,18,26,27,34
13,16,17,19,21,28
07,09,28,29,36,37
16,24,29,32,36,37
05,11,15,20,21,26
02,06,13,21,27,31
01,05,06,16,27,33
10,17,19,32,35,37
13,16,18,25,32,33
09,12,17,18,33,34
04,05,10,11,20,25
03,18,21,24,27,29
15,17,21,35,36,37
01,09,17,25,28,33
02,08,21,22,33,35
12,13,20,24,28,31
02,08,12,21,26,28
03,04,12,14,20,31
07,09,10,11,20,33
03,08,10,11,19,31
05,11,15,28,30,34
01,02,10,14,17,21
01,07,10,24,28,35
14,15,16,23,25,35
08,14,24,28,34,35
03,04,06,25,27,32
12,13,17,22,30,33
09,11,15,22,24,27
01,08,10,16,26,30
06,09,12,19,25,29
01,04,05,06,19,30
04,05,06,08,25,29
09,13,15,17,19,32
06,10,11,21,23,31
03,06,07,10,23,25
01,09,10,12,19,34
01,05,16,19,26,33
07,09,24,25,30,34
02,03,11,12,20,30
03,04,06,17,27,31
05,24,26,27,29,30
11,15,17,18,29,30
02,04,13,19,29,31
10,15,24,29,32,33
06,08,10,18,31,32
12,20,24,26,30,33
01,02,15,17,19,25
09,11,12,17,19,23
04,11,20,22,30,32
04,05,10,19,28,30
05,11,12,18,26,34
03,17,24,27,30,31
04,07,18,21,28,30
05,14,15,23,25,34
03,08,13,17,22,29
02,07,12,16,29,34
09,15,18,22,23,24
04,08,15,22,28,31
04,08,25,26,29,31
07,10,13,19,29,33
05,19,22,27,29,34
05,10,14,15,24,31
02,05,11,21,24,31
03,09,10,15,17,26
02,06,14,26,27,30
06,10,23,28,29,30
01,07,08,19,24,26
07,10,11,13,23,33
04,08,17,18,22,32
04,07,13,14,15,20
09,10,20,24,26,27
04,05,14,18,24,31
02,09,13,16,20,23
03,04,05,07,10,16
03,05,09,16,18,26
03,12,14,22,27,33
10,14,17,26,30,33
04,19,24,25,30,34
02,03,05,11,13,24
13,15,18,22,23,31
04,09,12,24,29,33
01,05,09,23,24,30
13,18,25,26,31,32
04,06,15,23,27,33
01,02,08,10,19,22
10,14,18,19,21,23
12,18,19,23,28,29
02,09,18,26,28,33
03,08,13,20,31,33
01,12,17,21,28,32
01,19,20,22,28,34
02,11,13,17,32,34
05,15,21,22,27,29
03,10,13,18,21,31
12,15,17,18,26,31
11,12,13,21,23,24
05,08,12,16,21,25
03,16,20,23,27,28
03,19,25,26,32,34
04,11,13,17,24,28
04,07,11,14,22,25
01,09,15,16,19,34
02,09,13,19,23,32
03,07,08,22,24,30
02,04,19,27,33,34
04,12,14,21,24,30
01,02,17,18,32,34
03,04,06,13,21,30
02,08,20,25,31,32
02,03,04,12,18,28
01,02,16,17,20,31
01,12,16,20,22,23
05,09,13,24,27,31
06,12,13,16,28,32
06,11,18,25,29,30
03,10,18,27,28,30
11,18,22,24,26,29
04,13,19,23,27,28
01,02,03,06,07,17
05,07,09,17,25,30
01,05,08,14,21,23
06,11,23,25,28,29
03,12,19,26,29,33
02,10,11,13,14,17
06,09,12,18,19,31
05,07,12,16,18,34
05,07,09,20,26,31
13,28,29,31,32,34
02,04,21,26,27,33
08,11,14,26,28,29
05,13,17,22,25,34
01,07,08,16,17,24
06,19,20,21,25,32
09,11,12,20,30,33
05,07,15,23,27,32
07,14,15,24,27,34
03,04,22,23,24,26
03,07,13,15,21,26
03,08,14,16,17,21
09,17,18,20,33,34
02,12,20,24,29,31
06,10,16,17,20,32
02,07,08,14,21,33
02,03,23,25,31,32
06,14,17,26,30,32
02,03,07,15,17,28
07,12,17,21,25,29
02,03,07,11,20,28
10,12,16,28,29,31
08,10,17,22,26,31
04,07,11,15,18,31
01,03,06,18,22,28
05,15,17,23,27,30
02,03,09,10,14,18
02,05,14,20,22,30
03,11,13,16,17,33
03,04,15,17,18,33
14,17,18,22,25,34
05,13,25,28,32,34
10,14,17,23,24,34
03,14,16,23,24,31
03,04,08,11,17,19
01,02,07,27,29,31
07,11,15,19,22,27
07,11,15,20,31,33
03,04,09,14,15,30
03,07,11,14,23,28
05,08,10,15,26,30
01,19,22,25,27,32
10,12,13,19,21,28
03,05,15,23,28,32
10,14,23,27,30,31
02,05,10,11,17,22
11,12,15,17,19,31
04,07,09,10,24,33
06,08,14,18,19,29
10,14,17,21,29,30
02,07,08,12,26,29
05,10,12,22,32,33
04,10,12,15,21,29
01,02,03,05,33,34
01,02,11,18,28,34
01,06,07,10,26,29
08,16,17,22,23,24
04,16,19,28,30,32
03,04,09,16,23,27
03,12,15,26,33,34
03,10,18,21,25,27
02,06,22,31,32,33
03,14,20,31,33,34
01,03,08,11,20,31
20,28,29,30,32,34
07,13,15,22,30,32
05,13,21,25,31,33
06,07,12,21,28,30
03,09,10,16,30,32
03,07,09,15,18,29
04,06,08,10,17,34
05,06,09,16,19,22
05,09,10,11,29,31
01,03,07,20,21,22
09,12,23,24,28,33
07,13,22,24,27,28
06,07,10,12,22,30
05,07,12,15,20,25
02,07,10,21,25,33
06,07,09,15,28,33
07,09,14,15,24,34
02,04,16,18,26,34
02,12,21,24,25,27
05,06,07,24,26,29
08,14,22,28,31,33
03,07,19,21,27,31
05,06,09,17,27,32
09,12,18,21,23,28
05,06,09,21,24,28
13,17,20,21,25,34
03,04,11,23,24,34
06,09,13,16,24,32
01,07,09,16,17,29
01,03,21,23,27,32
05,08,13,14,16,29
02,03,08,22,24,34
03,08,09,24,26,27
03,06,07,15,18,20
02,04,09,24,33,34
06,10,11,25,31,32
04,15,21,26,27,28
10,11,19,25,26,27
01,03,05,14,19,22
03,14,16,22,28,29
08,09,21,28,30,32
01,03,14,19,26,31
05,06,17,20,24,28
01,09,10,17,26,34
05,18,20,24,26,29
02,03,05,06,12,32
14,17,20,24,25,31
06,08,12,24,25,31
01,07,22,26,31,32
07,12,22,24,26,30
04,09,10,12,21,32
02,18,19,20,26,31
01,12,20,31,33,34
02,04,10,15,21,30
03,12,20,25,28,32
06,10,16,24,27,30
07,08,21,28,29,31
03,04,12,14,33,34
02,05,06,20,28,30
01,08,11,12,25,30
17,24,27,30,31,34
09,15,19,27,28,32
10,11,16,20,23,33
15,26,29,30,33,34
09,11,19,20,27,28
08,16,21,23,26,28
03,04,12,21,30,34
06,14,18,24,25,27
06,10,15,20,27,33
10,17,21,26,28,29
01,20,21,27,29,32
03,23,27,32,33,34
03,04,08,15,22,32
03,14,22,24,32,33
04,06,10,18,24,34
01,04,08,14,27,33
03,20,21,22,26,31
07,17,18,20,21,26
01,17,21,25,26,34
15,17,19,26,28,32
07,09,14,18,22,23
02,06,13,22,29,34
07,11,13,16,22,28
11,13,15,19,31,33
04,05,08,13,20,26
02,05,21,27,29,33
03,08,10,16,19,33
01,02,13,22,25,33
09,12,24,28,30,32
01,03,19,27,30,32
08,14,22,25,27,30
02,09,11,15,19,30
05,08,10,24,33,34
03,10,18,25,26,34
01,08,17,19,21,31
04,11,13,20,21,27
01,03,06,26,30,31
03,04,13,26,27,33
03,15,18,23,26,31
01,11,12,21,23,31
01,07,16,21,26,33
02,06,07,11,12,22
07,08,12,17,23,33
01,10,14,17,27,32
05,07,08,14,30,34
04,10,18,28,31,32
02,06,09,16,27,31
01,14,15,26,29,32
02,07,28,29,31,32
05,18,20,26,28,34
03,17,20,21,22,28
10,15,22,26,29,34
14,16,19,22,25,32
01,02,04,12,14,23
02,04,16,23,24,29
03,05,09,13,14,21
01,07,21,23,29,31
03,18,23,28,29,31
06,10,20,22,29,34
01,02,17,22,27,28
08,09,18,24,31,33
11,19,21,24,25,30
02,05,11,15,22,26
01,06,09,17,27,31
06,08,15,28,29,34
01,02,07,13,14,32
04,07,09,13,16,18
13,15,19,22,28,32
03,05,16,17,24,31
04,12,14,17,19,20
05,11,12,16,30,33
06,11,13,21,26,27
03,10,11,22,23,24
03,08,09,14,17,22
04,10,11,21,23,34
06,09,14,21,23,27
02,08,11,21,32,33
01,07,14,15,17,24
03,10,16,20,24,29
02,08,10,11,17,31
02,03,05,11,19,26
02,09,13,21,23,29
01,12,23,25,31,33
04,08,13,17,22,30
07,24,25,28,29,30
05,06,08,19,21,30
11,15,16,18,21,23
01,12,15,20,26,27
08,15,25,26,28,34
04,06,21,27,29,30
01,08,14,17,18,26
03,22,23,25,27,32
17,21,24,26,29,30
02,22,23,24,33,34
01,09,23,25,32,34
02,07,16,19,23,32
12,19,21,26,32,33
05,14,20,21,23,28
01,03,05,15,20,26
01,02,05,10,11,24
19,21,25,28,31,34
06,08,09,17,27,29
08,12,16,18,25,28
01,11,14,16,26,27
01,06,12,16,22,33
01,05,08,24,25,28
02,06,12,23,28,32
03,12,13,20,28,32
03,14,18,24,27,30
09,15,16,18,25,27
04,05,06,16,19,22
01,03,07,24,29,30
12,13,26,28,29,30
06,10,16,22,27,29
01,03,11,16,18,30
04,05,21,22,32,34
01,04,11,23,26,29
01,02,08,12,31,33
08,16,23,26,28,29
08,11,14,17,25,29
08,10,22,29,33,34
02,03,05,20,31,32
01,03,09,20,28,34
14,18,19,26,27,34
02,03,09,12,18,24
02,04,13,17,19,26
12,21,23,24,30,31
16,18,20,21,28,32
01,06,09,11,16,27
02,07,15,21,30,34
03,05,09,20,21,28
03,07,09,18,20,30
06,10,17,19,21,22
01,08,17,21,33,34
04,08,11,25,28,29
02,05,10,11,16,17
04,08,16,20,24,33
02,15,19,24,32,33
01,08,10,28,30,32
01,10,15,18,22,34
03,10,14,22,29,34
01,02,08,20,26,33
07,15,21,26,32,33
06,11,15,25,29,31
01,04,06,10,32,34
05,13,16,18,19,28
01,04,15,22,24,33
05,14,15,23,25,34
02,08,16,23,24,34
06,20,23,26,29,32
04,07,14,20,23,27
01,11,14,18,20,29
06,08,10,13,27,31
02,03,22,27,29,32
06,08,17,23,25,28
02,07,11,15,21,24
06,10,13,16,26,31
05,09,18,20,31,34
02,12,18,20,24,34
07,08,11,13,14,23
06,11,13,22,30,31
05,10,15,21,24,32
01,03,05,14,17,19
06,10,12,17,20,26
03,10,11,21,23,33
08,13,15,19,21,24
02,12,20,26,33,34
01,15,18,19,33,34
12,14,15,24,27,28
05,08,14,15,17,24
06,13,16,19,22,27
06,16,19,25,29,30
13,16,25,29,30,34
06,14,21,32,33,34
06,07,14,23,25,26
01,09,15,18,27,31
02,04,08,14,17,18
03,17,20,23,26,32
05,09,11,24,29,34
04,05,08,13,18,20
06,10,11,16,30,32
06,11,18,24,29,33
07,11,16,17,23,31
07,08,17,21,24,31
06,11,14,16,28,31
06,15,17,27,30,32
03,04,18,20,22,32
07,08,10,14,20,21
06,13,21,22,28,33
08,10,11,14,31,32
15,18,19,25,31,34
02,12,20,26,29,31
09,17,27,28,29,32
02,05,08,18,24,25
08,16,18,21,22,25
07,08,09,23,30,34
08,09,13,16,23,31
03,08,10,20,30,31
03,09,14,19,25,29
06,10,23,24,30,34
04,06,17,18,20,27
03,18,20,28,29,32
06,20,25,26,27,33
01,03,10,22,30,32
02,07,20,25,27,32
05,10,16,19,21,27
03,15,16,18,22,33
01,05,08,10,29,31
01,07,12,17,19,20
08,14,16,21,28,30
05,11,12,15,25,32
03,04,09,23,29,30
01,02,18,26,29,32
01,09,22,24,25,26
01,11,12,15,23,32
01,08,12,13,21,30
01,08,13,18,20,24
10,12,19,21,26,30
09,15,16,22,24,29
01,03,16,20,21,26
02,06,07,17,24,28
05,09,10,29,30,34
16,22,26,31,33,34
05,09,12,17,25,30
08,20,24,25,31,34
05,08,09,21,23,33
04,07,23,25,27,31
07,09,16,18,21,26
03,04,13,17,21,30
01,11,13,18,25,30
15,18,29,31,33,34
08,13,21,24,29,31
02,06,12,14,16,33
11,16,19,24,25,29
02,14,15,17,22,30
08,13,17,20,27,34
09,20,21,26,30,31
03,11,23,26,31,33
02,03,14,25,28,29
11,12,16,22,23,29
09,15,23,27,31,34
01,02,09,17,25,26
02,04,09,20,25,28
01,03,18,21,23,32
02,09,11,15,16,19
06,10,19,21,25,26
10,11,12,14,18,21
03,08,09,14,20,24
08,09,19,21,26,31
03,12,13,18,28,29
01,05,15,26,32,34
03,13,14,17,23,24
03,04,12,13,17,19
03,04,13,22,24,28
02,10,12,13,20,27
02,04,06,10,11,17
07,10,14,18,22,32
07,08,11,12,13,22
03,06,07,18,24,25
02,04,17,18,21,34
06,09,19,21,30,33
08,15,20,24,29,33
01,05,08,10,18,23
08,09,17,19,26,27
01,02,04,10,11,13
02,03,12,17,24,33
03,04,06,07,14,20
09,17,20,28,30,34
02,08,09,15,27,33
02,07,19,21,24,28
02,08,16,22,23,34
01,05,09,15,21,32
10,13,19,31,32,33
05,11,15,16,19,27
05,06,11,15,29,33
07,16,20,23,27,33
01,09,10,27,32,34
07,10,19,30,33,34
02,09,11,19,22,23
02,03,14,28,30,34
19,24,27,29,32,33
09,13,16,24,33,34
01,04,09,22,24,26
02,04,08,11,23,24
09,12,18,22,31,33
02,04,09,10,24,26
01,04,12,17,18,30
01,11,13,15,20,21
07,19,27,29,30,33
06,13,15,18,22,27
01,06,11,15,19,26
07,08,09,10,23,27
10,17,25,26,27,30
14,22,25,28,30,34
06,08,15,25,26,28
05,14,15,16,17,20
05,09,12,24,27,30
02,06,08,16,17,19
10,12,16,22,28,32
02,05,11,23,24,25
05,07,21,22,28,33
16,19,20,22,28,31
06,14,18,19,27,33
05,07,09,11,24,34
03,14,18,24,31,34
08,14,21,23,27,29
08,14,19,27,28,34
06,09,14,20,28,32
02,04,11,20,24,25
09,11,17,19,22,27
02,05,19,24,30,34
10,11,13,14,17,21
02,19,27,29,31,32
10,11,13,15,30,32
02,21,22,24,25,26
11,15,18,20,22,28
01,07,09,16,26,33
04,07,20,21,26,32
04,06,08,19,29,31
02,09,13,15,16,18
03,06,08,13,14,32
06,07,10,12,29,32
03,04,07,14,27,29
12,20,24,30,35,40
07,20,21,30,39,44
20,21,33,37,39,40
03,09,10,40,41,42
04,17,19,31,36,43
05,06,09,27,33,40
07,14,20,34,38,40
08,18,20,36,37,40
01,08,18,31,33,37
09,16,18,38,40,41
06,07,32,35,43,45
04,14,19,20,26,40
10,12,28,36,39,40
03,04,09,15,23,24
01,20,22,24,37,44
18,20,35,37,40,45
09,16,21,26,28,38
04,12,13,34,38,44
12,14,26,32,39,41
08,20,22,25,31,35
17,35,38,39,42,44
10,11,21,22,36,44
11,20,24,30,42,43
01,16,17,18,20,30
11,12,20,26,29,44
01,10,25,28,32,38
04,09,15,20,32,39
09,12,13,18,21,42
08,12,13,38,39,43
02,20,21,27,30,39
09,25,30,31,37,45
03,17,20,28,33,35
06,07,15,23,35,38
04,07,21,28,33,40
01,13,15,23,27,41
19,20,23,28,29,43
03,16,23,24,26,27
06,12,14,21,26,38
06,07,17,21,26,38
04,07,21,23,26,36
01,05,17,28,40,43
09,16,18,20,22,39
15,24,25,26,33,37
01,11,16,28,29,31
02,11,33,34,43,45
03,08,11,21,26,38
16,19,24,30,32,39
10,17,24,32,38,41
07,08,09,20,28,40
02,13,18,19,27,43
01,07,10,18,25,35
01,09,25,29,34,38
04,05,06,12,31,45
05,12,21,36,37,38
05,08,11,26,32,36
09,10,17,28,30,41
02,06,08,09,10,17
03,07,11,16,19,26
12,15,26,38,43,44
03,18,24,27,28,37
01,02,03,18,29,33
08,09,16,23,27,32
01,10,14,15,30,35
02,03,16,20,37,45
02,08,38,40,43,44
06,15,18,34,42,45
01,03,12,19,22,26
03,08,11,18,29,40
04,14,33,35,40,42
12,13,21,22,28,32
01,05,07,11,24,41
10,11,18,26,35,36
14,22,27,37,42,45
07,12,15,35,40,41
10,13,29,32,35,44
07,11,20,28,35,36
18,26,31,35,41,42
01,05,26,31,36,43
06,09,15,29,34,40
05,18,21,28,39,40
02,11,16,23,29,36
06,12,13,28,35,45
19,20,27,38,39,41
01,04,14,20,33,43
10,12,21,26,32,41
14,21,25,32,34,37
08,19,25,30,33,42
02,11,14,20,28,44
01,02,03,11,16,20
07,10,17,18,35,40
01,04,11,39,40,41
02,05,09,15,23,42
05,12,13,29,31,37
18,21,26,33,40,42
14,16,23,34,37,40
13,16,20,23,30,42
08,19,26,39,41,44
05,07,13,19,31,35
15,20,23,25,27,28
04,05,08,28,40,43
01,02,09,12,26,45
05,06,07,15,22,30
01,11,19,28,35,43
15,18,25,27,29,40
15,18,24,34,35,45
04,05,19,24,27,40
02,05,18,30,40,43
02,05,10,26,32,39
15,16,17,36,38,41
08,15,21,27,36,37
03,17,19,30,37,41
04,07,18,21,30,44
25,30,32,34,37,40
07,09,23,36,38,41
14,20,25,27,35,36
06,24,25,27,28,45
11,17,24,29,32,36
06,09,18,23,30,42
14,15,23,24,35,36
07,09,15,23,41,43
01,02,18,23,24,36
11,16,17,20,35,45
05,06,12,29,38,45
08,17,18,22,31,45
02,05,08,24,34,40
01,02,05,21,32,41
03,13,17,39,43,45
15,23,26,29,37,44
02,07,23,24,31,37
05,09,10,16,24,26
04,10,26,31,32,45
11,16,19,24,31,44
07,08,12,17,31,36
08,14,22,28,30,39
07,14,15,17,27,43
08,17,20,25,28,45
06,14,24,28,30,35
14,18,28,30,38,39
11,19,34,35,37,40
08,10,25,28,31,36
03,18,20,25,31,35
03,13,18,20,21,33
07,13,17,22,43,45
02,05,10,11,17,35
01,13,17,20,37,43
02,07,11,17,25,28
06,11,17,19,24,36
10,13,22,24,35,37
01,18,34,35,41,42
05,10,22,32,34,37
05,09,14,24,30,43
08,11,16,21,34,36
20,21,24,28,30,35
04,06,08,19,36,42
12,14,20,22,31,40
01,02,07,26,27,32
06,08,17,22,31,39
12,21,23,26,44,45
08,17,19,29,36,37
02,09,10,12,18,24
12,25,26,28,30,44
11,14,18,23,30,39
06,08,26,27,32,33
06,07,09,19,25,30
04,10,18,31,35,40
04,08,15,23,31,32
02,05,09,12,21,27
06,17,29,32,33,38
07,09,10,21,22,39
04,09,12,16,20,24
07,11,16,25,31,38
01,17,25,35,38,45
08,14,17,24,35,41
06,11,14,16,19,33
12,14,24,25,34,40
03,07,10,24,35,43
05,13,19,21,25,32
01,11,16,35,38,44
10,21,28,30,31,35
12,20,31,38,39,43
13,17,23,36,37,42
21,23,31,33,37,43
06,11,13,23,28,44
20,22,24,30,32,43
07,12,17,21,33,40
02,21,32,38,44,45
04,06,19,26,29,38
16,20,21,27,33,38
06,11,12,22,23,27
04,05,27,37,42,43
02,09,12,19,22,32
09,13,17,22,35,44
05,26,30,33,34,37
07,15,17,18,22,28
05,08,11,20,22,27
05,11,17,39,40,43
09,14,26,31,41,43
01,03,07,14,15,44
05,06,11,26,34,35
01,08,17,24,27,42
01,07,26,35,40,44
10,37,38,40,43,45
05,10,21,25,27,34
04,12,19,27,40,43
07,08,10,11,18,36
02,05,10,15,26,42
04,12,13,18,38,45
08,18,22,31,39,45
03,05,27,35,43,44
01,10,14,16,26,37
13,18,22,27,29,33
08,11,23,36,43,44
01,05,11,20,33,43
02,06,14,25,30,31
01,14,16,20,28,45
02,08,14,22,40,41
04,11,13,20,43,45
06,07,18,20,25,27
05,08,18,21,29,37
02,08,09,20,28,33
08,19,28,35,42,43
09,16,21,23,26,44
01,05,16,39,42,45
06,10,13,19,21,39
03,04,09,20,31,45
05,22,24,34,40,42
02,04,13,16,17,19
01,09,15,18,27,34
08,10,21,26,41,43
02,17,26,30,33,41
01,14,33,35,37,44
01,06,09,18,27,28
01,15,25,33,35,38
11,15,23,29,31,37
08,15,19,20,27,33
02,10,17,19,34,39
01,03,07,13,16,24
08,19,20,23,36,37
01,03,07,18,40,43
01,13,22,32,42,43
06,09,12,15,23,42
04,07,16,17,38,40
02,04,15,19,29,42
03,08,12,22,31,42
02,11,29,34,36,40
07,09,15,16,28,34
03,16,24,27,31,33
